time,title,news_url,image,content,description,how_long_ago
2025-08-04 17:12:43.145536,十二星座8/4-8/10運勢公開！巨蟹迎來轉機、牡羊夢想復燃,https://www.ettoday.net/news/20250804/3008684.htm,https://cdn2.ettoday.net/images/8338/8338837.jpg,"
▲你準備好迎接新的開始了嗎？日本療癒系占星師為12星座揭示本週8月4日至8月10日命運關鍵。（圖／取自免費圖庫pexels）
記者張芳瑜／綜合報導
牡羊座：重新拾起你曾經放棄的夢想
你是否曾經懷抱過一個夢想，卻在成長過程中悄悄放棄了？現在是重新挑戰的好時機。勇敢回頭再試一次，你可能會獲得出乎意料的成果。同時，當你分享自己的夢想時，那些真心為你高興、願意支持你的人，正是你該珍惜並邀請進入生活的人。而當你也願意成為他人的支持者時，生活會因此開始轉動起來。
金牛座：遺忘角落裡的重要事，終將重新被看見
明明知道是重要的事情，卻被你長期擱置在心中的某個角落。現在，那件事將再次被點亮。這次不再是你一個人面對，身邊的夥伴或引導者會讓你感到前所未有的安心。比起腦袋裡塞滿的知識，你將被一股更強大、更真實的力量所引領。
雙子座：發現能並肩前行的好夥伴就在你身邊
這週，你會驚喜地發現，其實一直以來有許多願意牽著你的手、一起前行的夥伴就在你身邊。你們會彼此激勵，成長出更好的自己。現在也是認識新朋友的好時機，不妨勇敢踏出一步，主動參與各種人際交流，你會開啟更多精彩可能。
巨蟹座：過去的轉變，原來是人生的禮物
曾經難以接受的環境或角色變動，現在會帶給你意想不到的正向收穫。你會驚喜地發現，有些幸福近在咫尺，只要伸手就能抓住。同時，你也將對曾經讓你離開某段關係、踏入新階段的經歷心懷感激，因為正是這樣的改變，成就了更美好的你。
獅子座：別把自己關起來，試著分辨什麼才是真正的快樂
這段時間，你可能會不自覺地將自己封閉起來，因為太多事情同時發生，讓你無法一下子全然接受。此時你會深刻體會到，就像與現實社會的互動需要平衡，與自己內心的關係也需要「健康互動」。試著釐清什麼讓你開心、什麼讓你不舒服，就算內心某些情緒被喚醒，也有能力將它們安然駕馭。
處女座：面對自己心中那個看不見的敵人
你可能會明白，那些讓你遲疑、動搖的力量，其實來自你內心深處的「黑暗面」。越是有美好的事發生，這股力量越容易浮現。與其逃避，不如勇敢正視並接納它作為你的一部分。當你能自在地與之共存，你將感受到生活變得更加輕鬆，而你也能真正品嚐「活著」的幸福。
天秤座：終於感受到，老天一直在看著你
這週，你將有機會深切感受到：宇宙其實一直都在看顧著你。那些你曾經質疑「為什麼是我」的傷痛，也將化作一段回憶。你不再只是想當個「好人」，而是能夠隨著時機做出適切判斷的成熟之人。一次小小的決定，也可能讓整個世界在你眼中閃閃發光。
天蠍座：在期待與現實的拉扯中，找回自己的定位
你可能會感受到內心理想與他人期待之間的落差，讓你在職場或社交上備感壓力。現在是時候讓更多真正懂你、接納你的人進入你的生命。而你也將迎來與自己天職、人生目標有關的重要連結。思考什麼樣的閃耀方式會讓你真正感到快樂，並朝那個方向前進。
射手座：情緒起伏中，學會說出自己的「不要」
這週可能會發生影響你人生走向的大事，即使是喜事，也會伴隨著不小的壓力。情緒起伏大是正常的。此時，最重要的是勇敢地說出「我不想要這個」，為自己劃出界線。長遠來看，你的明確立場反而會成為別人的榜樣，也讓你能夠忠於內心，活出真我。
魔羯座：在混亂中找到心之所向
近期事情接連發生，讓你感到應接不暇。然而，在混亂之中，你的內心也開始逐漸沉穩起來。當多種可能性出現在眼前，只要你清楚自己真正想要的是什麼，你就能果斷地做出選擇。這是一個邁向真正自由的重要時刻。
水瓶座：關係需要改變，不必害怕結束
你可能會因為無法改變他人而感到無力，但若你真的想改善一段關係，現在就是轉變的時機。請主動調整你的相處方式與距離。記得，結束某段關係並不是壞事，它也可能是另一段美好開始的前奏。帶著新的心情，開始面對人生中重要的課題吧。
雙魚座：你的快樂，也能成為他人的光
你即將發現，在你與社會的互動中，有些事情只有你能做到。當你真心投入在讓自己快樂的事物中，這份喜悅也會回饋給他人。不論是興趣還是戀愛，只要有讓你心動的事，就全力投入吧。那股熱情，將引領你邁向更幸福的高處。
","日本占星師預測12星座本週（8月4日至8月10日）運勢，鼓勵人們勇於迎接新開始。
各星座將面臨重新拾起夢想、面對內心挑戰及發掘身邊夥伴的機會。
許多人會發現過去的轉變是禮物，並學會區分真正的快樂與需求。
同時，學會設立界線，在混亂中找到方向，並調整人際關係將是關鍵。
整體而言，本週是透過自我探索與適應變化，邁向更真實幸福的成長時刻。",5小時前
2025-08-04 17:12:22.601461,一票文化人「領補助」被轟爆！名醫點破關鍵：陷政府於不義,https://www.ettoday.net/news/20250804/3008571.htm,https://cdn2.ettoday.net/images/8337/d8337482.jpg,"
▲台劇《零日攻擊》。（圖／牽猴子提供）
記者周亭瑋／綜合報導
近來，饒舌歌手大支遭爆4年領2000萬補助，卻在作品中砲轟在野黨、攻擊五月天，引爆爭議，相關話題也掀起討論。精神科醫師沈政男就直言，藝文人士要關心政治可以，但要衡量一下自己的思辨功力，就像政治人物要評論藝文一樣，「還有饒舌的批判，是讓你批判強權，結果竟然是在罵在野黨。」
沈政男在臉書提到，喧騰一時的台海戰爭台劇《零日攻擊》，第一集已經上映，免費可看，但沒有引起太多關注，顯然先前的爭議風波就因為大罷免在即，如今結果已經出爐，就變成獲得政府補助的一般台劇了，「純粹以戲劇品質來說，還可以啦！而以政治意識來說，第一集也沒有太過偏頗。當然預設大陸很可能打台灣的前提，並非所有人都這樣認為，因此不是所有觀眾都可以平心靜氣看完。」
他直言，這戲拿了所謂「黑潮文化補助」幾千萬元，能不能開拓國外市場，恐怕是一個問題，「黑潮的意思是行銷台灣的文化軟實力，問題是，啊就沒什麼實力啊！軟實力，不是靠撒錢就堆得起來。」
▲饒舌歌手大支。（圖／翻攝自大支IG）
沈政男認為，藝文人士要關心政治可以，但要衡量一下你的思辨功力，就好像政治人物要評論藝文一樣，「因為你一旦蹽落去，此後你從事的藝文創作，大家已經沒辦法平心靜氣地看到你那張臉，或者你的文字與音樂了。我看到《零日攻擊》的某一些演員，第一個感想就是：你胡亂挺大罷免！然後你在那邊演什麼台灣總統角色？呵，演里長都沒什麼說服力。」
另外，對於饒舌歌手大支引發爭議的〈辣的〉，他也忍不住吐槽，「騙人沒有聽過饒舌嗎？饒舌的批判，是讓你批判強權，結果竟然是在罵在野黨。文化部說，補助大支是其他活動，不是那支MV，這時候歌手自己要知道，即使是間接批評在野黨，都會陷政府於不義。」
．本文由沈政男授權引用。
►大支領2000萬補助！遭爆有作品「觀看數僅幾百」　最新數字曝光
",饒舌歌手大支因四年領兩千萬補助，卻在作品中攻擊在野黨而引發爭議。精神科醫師沈政男對此評論，指出饒舌應批判強權而非在野黨，並質疑藝文人士過度涉入政治的影響。他同時提及獲政府數千萬「黑潮文化補助」的台劇《零日攻擊》，認為其關注度不高且開拓海外市場能力成疑。沈政男強調，文化軟實力並非靠撒錢就能堆砌，並批評部分演員因政治立場影響角色說服力。他總結藝文人士應衡量思辨功力，避免因政治涉入損害藝術創作的公信力。,5小時前
2025-08-04 17:12:01.744743,閩南狼開撕！「鍾明軒抖內3290元」喊諷刺　讚1點：比八炯像個人,https://www.ettoday.net/news/20250804/3008681.htm,https://cdn2.ettoday.net/images/7846/d7846967.jpg,"
記者施怡妏／綜合報導
反共挺罷免網紅「閩南狼」陳柏源3日爆料，戰友八炯私下透露「研究納粹如何操控群眾反共」、設立「納粹衝鋒隊發起革命」等言論，讓他認為已背離反共初衷。影片留言區驚見網紅鍾明軒抖內3290元，看到兩人鬧翻沒有開心的感覺，「願意說出這些事，代表你的良心還在，至少你比八炯還像個人。」
鍾明軒先前被抨擊親共藝人，在閩南狼的YT影片底下留言，並抖內3290元，看到八炯跟閩南狼鬧翻，沒有任何開心的感覺，「只有滿滿的諷刺」，當初因為「中國統戰紀錄片」被側翼無情攻擊，身心受創到幾乎走不出來，甚至有過輕生的念頭，「這一切，難道你們今天鬧翻了，就可以假裝沒有發生過嗎？」
鍾明軒希望八炯跟閩南狼可以好好反省，「不要再把人當作鬥爭的工具。」最後，他坦言，未來的人生路還很長，這筆抖內金，祝福閩南狼未來好好做人，「願意說出這些事，代表你的良心還在，這點...至少你比八炯還像個人！」
有網友轉發到Dcard上，底下網友紛紛留言，「覺得鍾太心軟了」、「鍾人好好...抖好多」、「海水退了知道誰沒穿褲子了」、「感覺就劇本，不知道那兩顆白癡鳥在搞啥東西，不過鍾也是很可憐，被這兩個粉絲出征到想不開，支持他現在的公開嘲諷」、「事情變的越來越有趣了」、「看到事件延燒到現在，覺得鍾的心理素質真的很強大」。
鍾明軒去年2月上傳前往中國旅行的影片，當時網紅波特王爆料中國政府砸錢邀請台灣網紅拍片大外宣，鍾明軒因而被貼上「統戰」標籤。後來去年21月又被反共網紅八炯、閩南狼指控收中國政府的錢，因為影片中海峽報導社長林靖東提到他的名字，當時幾乎所有人都咬定他就是收了中國政府的錢，並在台灣內部進行統戰工作，生活受到翻天覆地的影響。
鍾明軒留言全文：
我還記得，當初因為你們那部「中國統戰紀錄片」，我被你們和那些側翼無情攻擊，身心受創到幾乎走不出來，甚至有過輕生的念頭。這一切，難道你們今天鬧翻了，就可以假裝沒有發生過嗎？
這點...至少你比八炯還像個人！
",網紅「閩南狼」陳柏源爆料戰友八炯，指其私下言論涉及研究納粹及組建衝鋒隊等，已背離反共初衷。網紅鍾明軒對兩人鬧翻表達不悅，並抖內留言諷刺，質疑他們過去對他的不當攻擊。鍾明軒回憶，自己曾因八炯與側翼指控「統戰」而身心受創，甚至萌生輕生念頭。他呼籲兩人反省，停止將人當作鬥爭工具，並強調過去的傷害不該被假裝沒發生過。鍾明軒最後稱讚閩南狼說出真相，表示其比八炯更像個人。,5小時前
2025-08-04 17:11:40.681713,12歲童「肌張力不全」全身扭曲　台大深腦刺激讓他重新挺直,https://health.ettoday.net/news/3008662,https://cdn2.ettoday.net/images/8338/d8338858.jpg,"
▲江同學罹患肌張力不全症，台大醫療團隊治療成功。（圖／記者趙于婷攝）
記者趙于婷／台北報導
剛成為大學新鮮人的江同學，在12歲因「嚴重肌張力不全」發病，導致軀幹肢體扭曲「身體不聽使喚，像扭毛巾一樣」，嚴重到脊椎側彎站不直。台大醫院醫療團隊利用高精確度且高難度的「雙側蒼白球內側核深腦刺激植入手術」，讓江同學恢復行動自如。
肌張力不全症有原發性或續發性兩類，台大醫院神經部醫師戴春暉表示，原發性多和遺傳、基因有關，小孩子通常會在6、7歲前發病，黃金治療期在長高之前，若延誤治療，可能在青春期急速惡化，會嚴重影響正常行走跟一般生活功能。
江爸爸說，小孩在沒發病之前，可以活動自如，後來發現他漸漸扭不開瓶子、常有彎曲動作，四處就醫都找不到原因，12歲那一年發病，才知道是罹患肌張力不全症，他發病後，整個人歪曲、站不直，在學校也被同學閒話。
過去「肌張力不全症」幾乎無法治癒，所幸江同學後來輾轉透過台大醫院醫療團隊的評估，在2019年接受高精度深腦刺激治療，逐漸恢復健康。
","江同學在12歲時罹患嚴重肌張力不全症，導致身體扭曲、無法站立。
他因病四處求醫未果，生活功能嚴重受影響。
台大醫院醫療團隊評估後，決定為他實施治療。
他們運用高精確度的「雙側蒼白球內側核深腦刺激植入手術」。
術後江同學已奇蹟康復，恢復行動自如。",5小時前
2025-08-04 17:11:16.742331,【廣編】中秋送禮天花板！老協珍「白金燕窩月餅禮盒」限量奢華登場,https://www.ettoday.net/news/20250804/3008700.htm,https://cdn2.ettoday.net/images/8338/8338891.jpg,"
▲老協珍「白金燕窩月餅禮盒」集結經典「燕窩月餅」、鹹香驚艷又話題十足的「烏魚子月餅」，凝聚品牌對食材的堅持與對心意的詮釋，獻上最具儀式感與誠意的中秋頂級之選。
圖、文／老協珍提供
擁有超過80年歷史的品牌老協珍，全新推出的「白金燕窩月餅禮盒」，集結歷年熱銷、深受消費者喜愛的「燕窩月餅」與風味獨具的「烏魚子月餅」，再搭配上市不到一年即熱銷破萬瓶的老協珍燉燕窩，一次就能品嚐到無可挑剔的頂級美味，是中秋佳節最具品味的送禮首選。
連續七年熱銷「燕窩月餅禮盒」，再度以優雅姿態亮相！將頂級燕窩融入月餅裡，以獨門配方蜜製綿密燕窩，精選優質白鳳豆，加入鹹蛋黃、奶油，鹹甜多層次、蛋奶滑順香甜，讓人難以忘懷！全新包裝延續老協珍品牌的細膩美學，簡約大器中流露雅致溫度。「烏魚子月餅禮盒」以鹹香新味刷新味蕾記憶，嚴選台灣珍稀野生烏魚子，手工切片、微炙後包入餅餡，濃郁鮮香中帶有層層海味韻律，搭配廣式工法製作的酥皮，一口咬下，驚艷味蕾；更創新融入台灣人獨有的經典吃法，烏魚子夾蘋果的靈感巧思，內餡以香甜蘋果，將炙香烏魚子緊緊包裹其中，甜鹹交織、果香與海味共舞，打造前所未有的節慶味覺饗宴。
",老協珍推出全新「白金燕窩月餅禮盒」，獻上中秋頂級之選。禮盒集結經典「燕窩月餅」與鹹香驚艷的「烏魚子月餅」。燕窩月餅將頂級燕窩融入餅餡，口感鹹甜滑順。烏魚子月餅嚴選台灣野生烏魚子，創新融入烏魚子夾蘋果的吃法，甜鹹交織。此禮盒更搭配熱銷燉燕窩，是中秋最具品味的送禮首選。,5小時前
2025-08-04 17:10:56.517340,妹子LINE置頂「跟身邊人不一樣」　網最愛釘選1功能：很好用,https://www.ettoday.net/news/20250804/3008678.htm,https://cdn2.ettoday.net/images/7534/d7534698.jpg,"
▲原PO好奇大家置頂都放什麼。（示意圖／記者周宸亘攝）
網搜小組／劉維榛報導
一名女網友好奇LINE置頂習慣，發現朋友的對話列常常滿滿一排，包括親友、群組和工作群，但她自己只有置頂男友、好友、自用記事群與銀行通知，覺得自己好像很不一樣。網友熱烈回應，「早餐店的線上點餐」、「Keep筆記跟老公」、「詐騙查詢、英文老師」。
一名女網友在Dcard表示，發現身邊朋友LINE置頂聊天室，幾乎都是常常聯絡的人，像是家人、同學與各種群組，因此置頂視窗總是一長排。
而原PO自認很不一樣，置頂聊天室只有男友、一位好友，以及個人記事群組與銀行扣款通知的視窗，「感覺跟身邊的人很不一樣，所以很好奇大家都放什麼？」
底下網友紛紛分享，「放暈船對象，不放的話聊天室就會掉到最下面了」、「LINE錢包，刷卡會跳通知，比較好查消費紀錄」、「只放老公」、「家人、待回人物」、「早餐店的線上點餐，起床還昏沉沉的時候，可以很快就找到」、「媽媽，我是媽寶」、「我放吃的，要線上點餐的時候很方便」、「放教授」、「詐騙查詢、英文老師」、「一整排同事跟廠商...真是可悲」。
其中不少人都會特別釘選Keep筆記，「放好友、男友、爸爸、Keep！Keep記東西很好用」、「Keep筆記跟老公」、「幫寶適/Keep/老公」。
過去被網友封稱最實用的LINE「keep」功能，可惜已在2024年8月結束服務，因此不少人改用「Keep筆記」，只有帳號用戶本人可查看的專屬個人聊天室。值得注意的是，檔案與照片、影片保存2周後仍會失效。
想長時間保存的話，用戶也可以存在Keep筆記或1人群組的「相簿或筆記本」裡，值得注意的是，每個聊天室內最多可建立100本相簿、每本最多可上傳1000張照片，一次上傳最多300張照片。
若超過上限的話，官方規定當月無法再上傳照片到相簿，只能等到下個月日本時間1日0:00（台灣時間仍為當月月底的23:00）才能繼續上傳照片至相簿裡。
",LINE的「置頂」功能引起討論，用戶習慣大相逕庭。一名女網友好奇朋友置頂許多群組，而自己僅置頂男友、好友與特定通知。網友們分享，常見置頂項目包括早餐點餐、重要親友、學習對象，甚至詐騙查詢。許多人將「Keep筆記」置頂，作為個人記事與檔案儲存的工具。然而，Keep筆記的檔案與照片有保存期限，且相簿上傳數量有限制。,5小時前
2025-08-04 17:10:35.801773,阿婆拿筷子「插進煮麵鍋」店家嚇！過來人嘆：很多老一輩這樣,https://www.ettoday.net/news/20250804/3008698.htm,https://cdn2.ettoday.net/images/7625/d7625922.jpg,"
▲示意圖，與本文無關。（圖／記者鄺郁庭攝）
記者鄺郁庭／綜合報導
原PO表示，事情發生在用餐尖峰過後，一位約65歲的鄰居老太太來店內點了一碗麵並選擇內用，接著走到用餐區拿取環保餐具。當時媽媽在煮麵，他則在桌邊吃午餐，突然聽到鄰居邊說話邊走近媽媽，下一秒竟飛快地把手中的筷子直接插進煮麵鍋中。
他說，媽媽和他都當場嚇到，雖然能理解老婦人可能是想用熱水殺菌，但這樣的做法實在令人無法接受，「如果她開口說一聲，我們會另外準備滾水給她燙筷子，沒想到她就直接插了進去」，且速度之快讓人根本來不及阻止。
事後原PO提醒老婦人這樣不行，但對方卻毫不在意，甚至覺得沒什麼。但讓他擔心的是，對方的筷子可能剛剛已經放入口中，萬一鍋裡還有其他人的餐點，那後果就不堪設想，於是只能選擇整鍋水倒掉重新處理。
貼文一出，許多人也傻眼，「我家也是開麵店的，只能說…老一輩的確會這樣做沒錯」、「重點是他們還完全不認為自己髒，反而覺得是其他人有潔癖挑剔」、「在關東煮店用餐，有位歐巴桑拿自家剛洗好的碗公走來，把碗裡殘留的水倒進湯裡，然後若無其事的挑關東煮。」
",一名老婦人在麵店用餐時，竟未經同意將筷子直接插入煮麵鍋中。麵店老闆和兒子對此感到震驚，因事發突然來不及阻止。儘管老婦人可能想消毒筷子，但此舉引發嚴重的衛生疑慮。由於擔心筷子不潔，店主只好將整鍋煮麵水倒掉重煮。老婦人對其行為毫不在意，許多網友也表示這種情況在老一輩中並非罕見。,4小時前
2025-08-04 17:10:16.129350,5G網速快「為何一堆人堅持辦4G？」　網曝1缺點太有感：用了才發現,https://www.ettoday.net/news/20250804/3008653.htm,https://cdn2.ettoday.net/images/5667/d5667688.jpg,"
▲許多網友仍是辦4G。（示意圖／記者曾筠淇攝）
記者曾筠淇／綜合報導
大多數人都有辦網路，出門在外，仍然可以滑滑社群網站、查資料、與人聯繫。近日就有網友好奇拋問，他現在是用5G，有沒有人還死守著4G吃到飽呢？貼文曝光後，引起討論，不少網友也分享自己堅持用4G的原因。
貼文曝光後，底下網友紛紛回應，「手機網路速度要這麼快幹嘛」、「我啊，吃到飽才安心」、「我家收不到5G，所以用4G」、「沒有5G的地方還是得用4G」、「4G就夠一般用途了」、「我啊！我全家都4G的釘子戶」、「以前5G，現在4G，用得非常舒服」、「一般人4G就夠了」。
還有不少網友指出5G的缺點，「5G超耗電」、「耗電的部分超有感，5G電一下就噴乾」、「5G耗電又有上限」、「5G貴，便宜的限速不夠用，耗電量更多，手機還更會發熱」、「5G太耗電，只會開4G」、「沒用5G不知道，用了才發現有夠耗電」、「5G耗電，室內一堆地方收不到，幹嘛換」、「5G iPhone超耗電，幾乎是4G兩倍耗電」。話題引發討論。
","許多網友近期討論網路方案選擇，好奇是否有人仍堅持使用4G吃到飽。
不少4G用戶表示，對一般用途而言4G速度已足夠，且吃到飽方案讓他們更有安全感。
部分網友指出，5G在室內或特定區域收訊不佳，因此仍選擇使用4G。
然而，許多人提及5G最大的缺點是極度耗電，導致手機電池消耗速度明顯加快。
此外，5G還被批評費用較高、便宜方案有限速，且易導致手機發熱。",4小時前
2025-08-04 17:09:54.693234,大陸廣東屈公病暴增　台大醫揭2關鍵：疫情恐更難控制,https://health.ettoday.net/news/3008728,https://cdn2.ettoday.net/images/8338/d8338437.png,"
▲中國廣東省爆發屈公病，美國發出二級旅遊警示。（圖／美國CDC）
記者邱俊吉／台北報導
中國廣東省屈公病疫情愈來愈嚴重，近1周暴增近3千例，今年累計已近7千例，對此，美國昨已發出二級旅遊警示 ；醫師指出，由於氣候暖化，全球屈公病個案在今年明顯攀升，不過對岸疫情可能還要考量近來的經濟衝擊，恐已影響衛政部門的行政效率，若導致防蚊工作無法有效推動，疫情會更難控制。
針對中國廣東、尤其是佛山近期屈公病確診激增，台大醫學院兒科特聘教授黃立民醫師說，疫情升溫與全球暖化有直接關聯，氣溫升高會直接導致蚊蟲數量增加，使病毒活動範圍得以逐漸往北推進，但除了氣候因素，當地的衛生治理能力退化可能也是關鍵。
中國杭州日前傳出糞水滲入自來水系統，造成當地居民極大反彈，也引發各界熱烈討論中國經濟衰退可能導致行政效率、基礎建設等品質下滑。對此，黃立民指出，若部分地區公衛管理不足，地方政府無法有效動員社區清除孳生源，防疫工作便會停滯，使病毒傳播更難抑制。
對於屈公病，黃立民說，不像登革熱有致命性的登革休克症候群，主要症狀為關節明顯疼痛，且疼痛時間長，某些患者可能持續數周至數月，甚至數年，免疫力差或年長者要特別注意。
黃立民也說，雖然台灣本土並無持續流行，但每年仍可能因境外移入而引爆疫情，且台灣氣候條件適合蚊媒疾病傳播，屈公病病毒從境外帶回來便有流行風險。
針對疫苗，黃立民則說，台灣目前無屈公病疫苗，也未規劃引進，主因是國際雖有疫苗推出，但在中南美洲等地曾傳出嚴重副作用，因此疫苗並非可靠選項，防治仍以防蚊為主。
黃立民強調，防蚊工作不僅可阻擋屈公病，也可預防登革熱、日本腦炎與茲卡病毒等蚊媒傳染病，是最有效的防疫手段，提醒民眾若出國至東南亞如泰國、印尼、菲律賓等蚊蟲密集國家，均應格外警覺，穿著長袖衣物並使用防蚊液防護，回國後也應留意有無發燒、關節痛等症狀，以免造成社區傳播。
","中國廣東省屈公病疫情嚴峻，近期病例激增至近七千例，美國已因此發出二級旅遊警示。
疫情加劇除因全球暖化導致蚊蟲增加，也可能與當地衛政效率受經濟衝擊影響有關。
屈公病主要症狀為嚴重且持久的關節疼痛，免疫力差或年長者需特別注意。
台灣目前無屈公病疫苗且未規劃引進，但境外移入仍有傳播風險。
專家強調防蚊是預防屈公病及其他蚊媒傳染病的最有效手段，呼籲民眾出國應特別防護。",4小時前
2025-08-04 17:09:34.056743,買星巴克插隊！長輩「狂問一輪咖啡」他不忍了　現場爆掌聲,https://www.ettoday.net/news/20250804/3008697.htm,https://cdn2.ettoday.net/images/8338/d8338970.jpg,"
▲買星巴克被插隊。（圖／翻攝自臉書／狄志為）
記者周亭瑋／綜合報導
資深媒體人狄志為今到星巴克排隊點餐時，突然被一位目測60多歲的長輩插隊；不僅如此，該名老伯接連問遍所有品項的咖啡，連冰的熱的都猶豫半天，後來更加碼詢問冷藏櫃裡的甜點，讓他忍無可忍要求對方「乖乖去後面排隊」，此話一出現場立刻響起掌聲，店員和其他客人也紛紛附和。
狄志為今在臉書提到，剛剛到咖啡店連鎖店買咖啡，眼看剩兩個人就換他了，怎料突然有位60多歲長輩，冷不防地直接插進來，「我咳了兩聲，暗示他怎麼可以插隊，但他充耳不聞，以我息事寧人的個性，就算內心有什麼圈圈叉叉，一定還是覺得算了，這次當然還是一樣。」
後來，輪到該名長輩點餐，他每種咖啡都問店員一遍，又猶豫老半天，連冰的、熱的都拿不定主意，最後更加碼問一輪櫥櫃裡的蛋糕。眼看店員臉都要綠了，還得熱情介紹，此時狄志為忍不住開口道，「先生，你剛剛插我的隊，我以為你是急、趕時間，不想跟你計較，但你這樣很浪費大家的時間，難道就不能乖乖地排隊，再去想自己要買什麼嗎？麻煩你排到最後面去，反正你也還沒決定你要點什麼！」
此時，現場瞬間響起掌聲，其他客人紛紛么喝長輩重新排隊，而店員這才知道原來他是插隊的，於是也開口請長輩往後排；最終，老伯悻悻然地離開了。
","資深媒體人狄志為在星巴克排隊時，遭遇一名長者插隊。
該長者點餐時卻猶豫不決，花費大量時間詢問各種咖啡與甜點。
狄志為忍無可忍，當場要求對方回到隊伍後面重新排隊。
此舉獲得現場其他顧客和店員的掌聲及支持。
最終，該名插隊的長者悻悻然地離開現場。",4小時前
2025-08-04 17:09:14.620176,中國「屈公病」疫情延燒　疾管署：明公布是否升級旅遊警示,https://health.ettoday.net/news/3008656,https://cdn2.ettoday.net/images/8336/d8336889.jpg,"
▲中國屈公病疫情嚴重，廣東執行滅蚊。（圖／翻攝微博）
記者趙于婷／台北報導
中國廣東省屈公病疫情愈來愈嚴重，近1周暴增近3千例，今年累計已近7千例，引發關注。對此，疾管署表示，預計明天（5日）例行記者會公布是否調高等級。
中國大陸屈公病（chikungunya，又稱「基孔肯雅熱」）病例持續上升，香港也出現個案。但屈公病不只在中國境內，印度病例數增加，且印度洋區域的疫情已經蔓延至歐洲與其他大洲，世界衛生組織（WHO）7月22日已經發出緊急呼籲採取行動，以防20年前席捲全球的大流行再度重演。
針對中國屈公病疫情，美國疾病管制暨預防中心（CDC）對廣東發布二級旅遊警示，我國目前旅遊疫情建議等級則維持一級。疾管署副署長曾淑慧表示，台灣也有傳播屈公病的病媒蚊，且台灣與中國距離很近，加上雨災會增加傳染病風險，要持續監測、密切注意，預計明天例行記者會將公布研析的初步結果。
屈公病是由蚊子傳播的病毒性疾病，可能導致高燒、關節疼痛、肌肉疼痛、頭痛、噁心、疲勞、皮疹，症狀通常會在患者被病媒蚊叮咬後4至8天出現（潛伏期介於2至12天之間），少數患者會有長期關節疼痛，持續數月甚至數年。
而屈公病死亡案例較為罕見，大多數患者感染後可完全康復。不過有少數個案在感染基孔肯雅病毒之後，出現眼部、心臟、神經系統併發症。高風險族群為新生兒與罹患潛在健康問題的長者，因有器官損傷與死亡風險，重症患者需要住院治療。
",中國廣東省屈公病疫情嚴峻，今年累計病例已近七千例。世界衛生組織已發出緊急呼籲，擔憂疫情擴散恐重演二十年前全球大流行。台灣疾管署正密切監測，並預計明日宣布是否調升對中國的旅遊疫情建議等級。屈公病為蚊子傳播的病毒性疾病，主要症狀包括發燒、關節疼痛等。儘管死亡案例罕見，但新生兒和長者等高風險族群仍可能出現嚴重併發症。,4小時前
2025-08-04 17:08:53.943782,快訊／大雷雨炸5縣市　持1.5小時,https://www.ettoday.net/news/20250804/3008749.htm,https://cdn2.ettoday.net/images/8309/d8309921.jpg,"
▲西南風減弱，今日部分地區仍有大雨。（示意圖／記者呂佳賢攝）
生活中心／綜合報導
中央氣象署今（4日）中午12時39分針對彰化縣、雲林縣、嘉義市、嘉義縣、台南市發布大雷雨即時訊息，持續時間至下午2時15分，請慎防劇烈降雨、雷擊、9級以上強陣風，溪（河）水暴漲，低窪地區慎防淹水，以及低能見度。
大雷雨即時訊息示警區域
▲大雷雨即時訊息 。（圖／氣象署提供）
根據氣象署預報，今日西南氣流減弱，降雨將逐漸趨緩且雨停的空檔增加，不過在大環境偏西南風影響下，苗栗以南地區仍有短暫陣雨或雷雨，並有局部大雨或短延時豪雨發生的機率，其他地區大多為多雲的天氣，午後新竹以北及東半部有局部短暫雷陣雨，大台北地區及北部、宜蘭山區午後降雨機率高。
","中央氣象署今日發布大雷雨即時訊息，影響彰化、雲林、嘉義及台南地區。
此警示將持續至下午2時15分，提醒民眾慎防劇烈降雨、雷擊與強陣風。
同時須留意溪水暴漲、低窪地區淹水及能見度降低等狀況。
雖然西南氣流減弱使降雨趨緩，但苗栗以南地區仍有短暫陣雨或雷雨。
午後新竹以北及東半部，包含大台北及北部、宜蘭山區，亦有局部短暫雷陣雨發生機率。",4小時前
